2.0952 	ERROR 	Support for the `sounddevice` audio backend is not available this session. Please install `psychopy-sounddevice` and restart the session to enable support.
15.9375 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x00000235E6CE4250>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x00000235E6CE41F0>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x00000235E6CDBF70>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x00000235E8A9CA00>, multiSample=False, name='window1', numSamples=2, pos=(0, 0), screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
15.9376 	EXP 	window1: mouseVisible = True
15.9376 	EXP 	window1: backgroundImage = ''
15.9376 	EXP 	window1: backgroundFit = 'none'
15.9377 	EXP 	window1: mouseVisible = False
15.9377 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
15.9377 	EXP 	window1: recordFrameIntervals = False
16.1036 	EXP 	window1: recordFrameIntervals = True
16.2871 	EXP 	Screen (0) actual frame rate measured at 60.01Hz
16.2872 	EXP 	window1: recordFrameIntervals = False
16.3177 	EXP 	Created fix1 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='fix1', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='height', win=Window(...), wrapWidth=1)
16.3197 	EXP 	Created fix3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='fix3', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='height', win=Window(...), wrapWidth=1)
16.3768 	EXP 	Created text_15 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_15', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
16.3788 	EXP 	Created fix4 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='fix4', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='height', win=Window(...), wrapWidth=1)
16.3811 	EXP 	movie: autoLog = True
16.3811 	EXP 	fix1: autoDraw = True
35.1873 	DATA 	Keypress: equal
35.1928 	EXP 	Imported movie_stim_3.csv as conditions, 20 conditions, 6 params
35.1932 	EXP 	Created sequence: sequential, trialTypes=20, nReps=1, seed=None
35.1934 	EXP 	New trial (rep=0, index=0): OrderedDict([('run', 3), ('start_time', 10.0), ('type', 'veridical'), ('moviestim', 'fps_60/285948.bmp_pp64_L1_V1_veridical_freeview_isoFalse_fps60.mp4'), ('jitters', 10.0), ('frames', None)])
35.2036 	EXP 	fix1: autoDraw = False
35.2036 	EXP 	fix3: autoDraw = True
37.1874 	DATA 	Keypress: equal
39.1870 	DATA 	Keypress: equal
41.1870 	DATA 	Keypress: equal
43.1873 	DATA 	Keypress: equal
45.3344 	DATA 	Keypress: equal
45.3728 	EXP 	fix3: autoDraw = False
45.3728 	EXP 	fix3: autoDraw = False
45.3728 	EXP 	movie: autoDraw = True
47.1880 	DATA 	Keypress: equal
48.4746 	EXP 	movie: autoDraw = False
48.4746 	EXP 	text_15: autoDraw = True
49.1870 	DATA 	Keypress: equal
49.2536 	DATA 	Keypress: 1
51.1870 	DATA 	Keypress: equal
51.4708 	EXP 	New trial (rep=0, index=1): OrderedDict([('run', 3), ('start_time', 18.94), ('type', 'veridical'), ('moviestim', 'fps_60/713285.bmp_pp53_L2_V1_veridical_freeview_isoFalse_fps60.mp4'), ('jitters', 2.9400000000000013), ('frames', None)])
51.4872 	EXP 	text_15: autoDraw = False
51.4872 	EXP 	text_15: autoDraw = False
51.4872 	EXP 	fix3: autoDraw = True
53.1870 	DATA 	Keypress: equal
54.6810 	EXP 	fix3: autoDraw = False
54.6810 	EXP 	fix3: autoDraw = False
54.6810 	EXP 	movie: autoDraw = True
55.1884 	DATA 	Keypress: equal
57.1880 	DATA 	Keypress: equal
57.8091 	EXP 	movie: autoDraw = False
57.8091 	EXP 	text_15: autoDraw = True
58.5709 	DATA 	Keypress: 1
59.1871 	DATA 	Keypress: equal
60.8039 	EXP 	New trial (rep=0, index=2): OrderedDict([('run', 3), ('start_time', 27.57), ('type', 'veridical'), ('moviestim', 'fps_60/1592530.bmp_pp75_L1_V1_veridical_freeview_isoFalse_fps60.mp4'), ('jitters', 2.629999999999999), ('frames', None)])
60.8201 	EXP 	text_15: autoDraw = False
60.8201 	EXP 	text_15: autoDraw = False
60.8201 	EXP 	fix3: autoDraw = True
61.1872 	DATA 	Keypress: equal
63.1873 	DATA 	Keypress: equal
63.7009 	EXP 	fix3: autoDraw = False
63.7009 	EXP 	fix3: autoDraw = False
63.7009 	EXP 	movie: autoDraw = True
65.1880 	DATA 	Keypress: equal
66.8111 	EXP 	movie: autoDraw = False
66.8111 	EXP 	text_15: autoDraw = True
67.1870 	DATA 	Keypress: equal
67.7873 	DATA 	Keypress: 1
69.1871 	DATA 	Keypress: equal
69.8042 	EXP 	New trial (rep=0, index=3): OrderedDict([('run', 3), ('start_time', 37.25), ('type', 'scrambled'), ('moviestim', 'fps_60/1593056.bmp_pp93_L1_V1_scrambled_freeview_isoFalse_fps60.mp4'), ('jitters', 3.68), ('frames', None)])
69.8206 	EXP 	text_15: autoDraw = False
69.8206 	EXP 	text_15: autoDraw = False
69.8206 	EXP 	fix3: autoDraw = True
71.1870 	DATA 	Keypress: equal
73.1871 	DATA 	Keypress: equal
73.7813 	EXP 	fix3: autoDraw = False
73.7813 	EXP 	fix3: autoDraw = False
73.7813 	EXP 	movie: autoDraw = True
75.1879 	DATA 	Keypress: equal
76.9056 	EXP 	movie: autoDraw = False
76.9056 	EXP 	text_15: autoDraw = True
77.1871 	DATA 	Keypress: equal
77.6369 	DATA 	Keypress: 1
79.1871 	DATA 	Keypress: equal
79.9039 	EXP 	New trial (rep=0, index=4): OrderedDict([('run', 3), ('start_time', 45.98), ('type', 'scrambled'), ('moviestim', 'fps_60/713285.bmp_pp53_L2_V1_scrambled_freeview_isoFalse_fps60.mp4'), ('jitters', 2.729999999999997), ('frames', None)])
79.9202 	EXP 	text_15: autoDraw = False
79.9202 	EXP 	fix3: autoDraw = True
