2.5149 	ERROR 	Support for the `sounddevice` audio backend is not available this session. Please install `psychopy-sounddevice` and restart the session to enable support.
12.7493 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x000002971097FCA0>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x000002971097FC40>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000002971097F970>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000002971177D520>, multiSample=False, name='window1', numSamples=2, pos=(0, 0), screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
12.7495 	EXP 	window1: mouseVisible = True
12.7496 	EXP 	window1: backgroundImage = ''
12.7496 	EXP 	window1: backgroundFit = 'none'
12.7498 	EXP 	window1: mouseVisible = False
12.7498 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
12.7499 	EXP 	window1: recordFrameIntervals = False
12.9153 	EXP 	window1: recordFrameIntervals = True
13.0986 	EXP 	Screen (0) actual frame rate measured at 60.04Hz
13.0986 	EXP 	window1: recordFrameIntervals = False
13.1713 	EXP 	Created fix1 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='fix1', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='height', win=Window(...), wrapWidth=1)
13.1736 	EXP 	Created fix3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='fix3', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='height', win=Window(...), wrapWidth=1)
13.2647 	EXP 	Created text_15 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_15', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
13.2667 	EXP 	Created fix4 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='fix4', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='height', win=Window(...), wrapWidth=1)
13.2696 	EXP 	movie: autoLog = True
13.2696 	EXP 	fix1: autoDraw = True
38.3225 	DATA 	Keypress: equal
38.3403 	EXP 	Imported movie_stim_4.csv as conditions, 20 conditions, 6 params
38.3413 	EXP 	Created sequence: sequential, trialTypes=20, nReps=1, seed=None
38.3421 	EXP 	New trial (rep=0, index=0): OrderedDict([('run', 4), ('start_time', 10.0), ('type', 'scrambled'), ('moviestim', 'fps_60/1591975.bmp_pp86_L2_V1_scrambled_freeview_isoFalse_fps60.mp4'), ('jitters', 10.0), ('frames', None)])
38.3460 	EXP 	fix1: autoDraw = False
38.3460 	EXP 	fix3: autoDraw = True
40.3223 	DATA 	Keypress: equal
42.3349 	DATA 	Keypress: equal
44.3338 	DATA 	Keypress: equal
46.3239 	DATA 	Keypress: equal
48.6592 	DATA 	Keypress: equal
48.7192 	EXP 	fix3: autoDraw = False
48.7192 	EXP 	fix3: autoDraw = False
48.7192 	EXP 	movie: autoDraw = True
50.3246 	DATA 	Keypress: equal
51.8011 	EXP 	movie: autoDraw = False
51.8011 	EXP 	text_15: autoDraw = True
52.3351 	DATA 	Keypress: equal
52.3356 	DATA 	Keypress: 2
54.3284 	DATA 	Keypress: equal
54.7967 	EXP 	New trial (rep=0, index=1): OrderedDict([('run', 4), ('start_time', 19.59), ('type', 'scrambled'), ('moviestim', 'fps_60/1592804.bmp_pp60_L3_V1_scrambled_freeview_isoFalse_fps60.mp4'), ('jitters', 3.59), ('frames', None)])
54.8130 	EXP 	text_15: autoDraw = False
54.8130 	EXP 	text_15: autoDraw = False
54.8130 	EXP 	fix3: autoDraw = True
56.3322 	DATA 	Keypress: equal
58.3319 	DATA 	Keypress: equal
58.8469 	EXP 	fix3: autoDraw = False
58.8469 	EXP 	fix3: autoDraw = False
58.8469 	EXP 	movie: autoDraw = True
60.3235 	DATA 	Keypress: equal
61.9583 	EXP 	movie: autoDraw = False
61.9583 	EXP 	text_15: autoDraw = True
62.3278 	DATA 	Keypress: equal
62.8974 	DATA 	Keypress: 2
64.3303 	DATA 	Keypress: equal
